tmpf_c,dwpf_c,relh,drct,sknt,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,airport,hour,low_visibility,LATITUDE,LONGITUDE,ELEVATION,hour_of_day,day,month,wx_+SHRA,wx_+TSRA,wx_-SHRA,wx_-TSRA,"wx_-TSRA,fog","wx_-TSRA,haze",wx_BLDU,wx_Heavy DZ,wx_Heavy RA,wx_In the vicinity RA,wx_In the vicinity SH,wx_In the vicinity TS,wx_Light DZ,wx_Light RA,wx_Light TS,wx_MIFG,"wx_MIFG,fog",wx_Moderate BR,wx_Moderate DS,wx_Moderate DU,wx_Moderate DZ,wx_Moderate FG,wx_Moderate FU,wx_Moderate HZ,wx_Moderate RA,wx_Moderate TS,wx_NoWX,"wx_NoWX,fog","wx_NoWX,gusty","wx_NoWX,haze",wx_SHRA,"wx_SHRA,haze,tempo,gusty",wx_TSRA,temp_diff,turbulence
28,12,37,320,3,1007,2,3,2,1,1,1,10000,999,999,999,1,19,0,28.584511,77.205783,215,19,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16,0
27,12,39,320,3,1007,1,3,2,1,1,1,10000,999,999,999,1,20,1,28.584511,77.205783,215,20,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15,0
27,13,41,320,3,1007,1,3,2,1,1,1,10000,999,999,999,1,20,1,28.584511,77.205783,215,20,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14,0
27,13,41,320,3,1006,1,3,2,1,1,1,10000,999,999,999,1,21,1,28.584511,77.205783,215,21,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14,0
26,13,44,290,2,1006,1,2,2,1,1,1,10000,999,999,999,1,21,1,28.584511,77.205783,215,21,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13,0
26,13,44,230,2,1006,1,2,2,1,1,1,10000,999,999,999,1,22,1,28.584511,77.205783,215,22,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13,0
25,13,47,210,3,1006,1,3,2,1,1,1,10000,999,999,999,1,22,1,28.584511,77.205783,215,22,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,0
25,13,47,250,2,1006,1,2,2,1,1,1,10000,999,999,999,1,23,1,28.584511,77.205783,215,23,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,0
24,13,50,240,3,1007,1,3,2,1,1,1,10000,999,999,999,1,23,1,28.584511,77.205783,215,23,24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11,0
24,12,46,240,3,1007,1,3,2,1,1,1,10000,999,999,999,1,0,1,28.584511,77.205783,215,0,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,0
24,12,46,240,3,1007,0,3,2,1,1,1,10000,999,999,999,1,0,1,28.584511,77.205783,215,0,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,0
24,12,46,220,2,1008,0,2,2,1,1,1,10000,999,999,999,1,1,1,28.584511,77.205783,215,1,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,0
25,13,47,250,2,1008,0,2,2,1,1,1,10000,999,999,999,1,1,1,28.584511,77.205783,215,1,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,0
25,13,47,250,3,1008,0,3,2,1,1,1,10000,999,999,999,1,2,1,28.584511,77.205783,215,2,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,0
27,12,39,250,4,1009,0,4,2,1,1,1,10000,999,999,999,1,2,1,28.584511,77.205783,215,2,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15,0
28,11,34,240,4,1009,0,4,2,1,1,1,10000,999,999,999,1,3,1,28.584511,77.205783,215,3,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17,0
29,11,32,250,3,1009,0,3,2,1,1,1,10000,999,999,999,1,3,1,28.584511,77.205783,215,3,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,18,0
31,11,29,260,4,1009,0,4,3,1,1,1,999,999,999,999,1,4,1,28.584511,77.205783,215,4,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20,0
33,11,26,290,6,1010,1,6,3,1,1,1,999,999,999,999,1,4,1,28.584511,77.205783,215,4,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,22,0
34,10,23,280,6,1009,1,6,3,1,1,1,999,999,999,999,1,5,1,28.584511,77.205783,215,5,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24,0
35,9,20,270,7,1009,1,7,3,1,1,1,999,999,999,999,1,5,1,28.584511,77.205783,215,5,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,26,0
36,9,19,280,8,1009,2,8,3,1,1,1,999,999,999,999,1,6,0,28.584511,77.205783,215,6,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,27,0
36,7,16,280,6,1009,2,16,3,1,1,1,999,999,999,999,1,6,0,28.584511,77.205783,215,6,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,29,0
37,5,13,290,10,1008,3,20,3,1,1,1,999,999,999,999,1,7,0,28.584511,77.205783,215,7,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,32,0
37,3,12,290,10,1008,3,20,3,1,1,1,999,999,999,999,1,7,0,28.584511,77.205783,215,7,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,34,0
38,2,10,290,8,1007,3,18,3,1,1,1,999,999,999,999,1,8,0,28.584511,77.205783,215,8,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,36,0
38,2,10,290,7,1007,4,17,3,1,1,1,999,999,999,999,1,8,0,28.584511,77.205783,215,8,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,36,0
39,2,10,300,6,1006,4,16,3,1,1,1,999,999,999,999,1,9,0,28.584511,77.205783,215,9,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,37,0
39,1,9,300,7,1006,4,17,3,1,1,1,999,999,999,999,1,9,0,28.584511,77.205783,215,9,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,38,0
39,1,9,290,9,1006,6,9,1,1,1,1,999,999,999,999,1,10,0,28.584511,77.205783,215,10,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,38,0
39,1,9,290,6,1005,6,6,1,1,1,1,999,999,999,999,1,10,0,28.584511,77.205783,215,10,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,38,0
39,1,9,300,8,1005,6,18,1,1,1,1,999,999,999,999,1,11,0,28.584511,77.205783,215,11,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,38,0
38,1,9,290,9,1005,6,9,1,1,1,1,999,999,999,999,1,11,0,28.584511,77.205783,215,11,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,37,0
37,2,11,290,10,1005,4,10,3,1,1,1,999,999,999,999,1,12,0,28.584511,77.205783,215,12,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,35,0
37,3,12,290,9,1005,4,9,3,1,1,1,999,999,999,999,1,12,0,28.584511,77.205783,215,12,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,34,0
36,4,13,290,6,1005,4,6,3,1,1,1,999,999,999,999,1,13,0,28.584511,77.205783,215,13,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,32,0
35,5,15,290,6,1005,3,6,3,1,1,1,999,999,999,999,1,13,0,28.584511,77.205783,215,13,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,30,0
35,6,16,280,4,1006,3,4,3,1,1,1,999,999,999,999,1,14,0,28.584511,77.205783,215,14,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,29,0
34,6,17,270,4,1006,2,4,3,1,1,1,999,999,999,999,1,14,0,28.584511,77.205783,215,14,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,28,0
33,7,19,270,4,1006,2,4,3,1,1,1,999,999,999,999,1,15,0,28.584511,77.205783,215,15,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,26,0
32,8,22,270,4,1006,2,4,3,1,1,1,999,999,999,999,1,15,0,28.584511,77.205783,215,15,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24,0
32,8,22,270,4,1006,2,4,3,1,1,1,999,999,999,999,1,16,0,28.584511,77.205783,215,16,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24,0
32,8,22,230,2,1006,2,2,3,1,1,1,999,999,999,999,1,16,0,28.584511,77.205783,215,16,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24,0
32,8,22,230,2,1006,2,2,3,1,1,1,999,999,999,999,1,17,0,28.584511,77.205783,215,17,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,24,0
31,9,25,230,2,1006,2,2,3,1,1,1,999,999,999,999,1,17,0,28.584511,77.205783,215,17,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,22,0
30,9,27,230,2,1006,2,2,3,1,1,1,999,999,999,999,1,18,0,28.584511,77.205783,215,18,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,21,0
30,9,27,230,2,1006,2,2,3,1,1,1,999,999,999,999,1,18,0,28.584511,77.205783,215,18,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,21,0
29,9,28,230,2,1006,2,2,3,1,1,1,999,999,999,999,1,19,0,28.584511,77.205783,215,19,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20,0
29,9,28,230,2,1006,2,2,3,1,1,1,999,999,999,999,1,19,0,28.584511,77.205783,215,19,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,20,0
29,10,30,230,2,1006,2,2,3,1,1,1,999,999,999,999,1,20,0,28.584511,77.205783,215,20,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19,0
28,10,32,230,2,1006,1,2,3,1,1,1,999,999,999,999,1,20,1,28.584511,77.205783,215,20,25,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,18,0
