valid,tmpf,dwpf,relh,drct,sknt,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,airport,hour,low_visibility,valid_hour
2024-01-03 18:30:00,64.4,57.2,77.45,120.0,5.0,1017.0,1.86,5.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,HZ,VOHS,18,True,2024-01-03 18:00:00
2024-01-03 19:00:00,64.4,57.2,77.45,130.0,5.0,1017.0,1.86,5.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,HZ,VOHS,19,True,2024-01-03 19:00:00
2024-01-03 19:30:00,64.4,57.2,77.45,120.0,4.0,1017.0,1.86,4.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,HZ,VOHS,19,True,2024-01-03 19:00:00
2024-01-03 20:00:00,62.6,59.0,88.0,110.0,4.0,1017.0,1.55,4.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,20,True,2024-01-03 20:00:00
2024-01-03 20:30:00,64.4,59.0,82.62,120.0,4.0,1016.0,1.55,4.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,20,True,2024-01-03 20:00:00
2024-01-03 21:00:00,64.4,59.0,82.62,110.0,6.0,1016.0,1.55,6.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,21,True,2024-01-03 21:00:00
2024-01-03 21:30:00,64.4,59.0,82.62,120.0,5.0,1015.0,1.24,5.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,21,True,2024-01-03 21:00:00
2024-01-03 22:00:00,64.4,59.0,82.62,120.0,5.0,1015.0,1.24,5.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,22,True,2024-01-03 22:00:00
2024-01-03 22:30:00,64.4,60.8,88.09,100.0,5.0,1016.0,1.24,5.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,22,True,2024-01-03 22:00:00
2024-01-03 23:00:00,64.4,60.8,88.09,110.0,5.0,1016.0,1.24,5.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,23,True,2024-01-03 23:00:00
2024-01-03 23:30:00,64.4,60.8,88.09,100.0,5.0,1017.0,1.24,5.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,23,True,2024-01-03 23:00:00
2024-01-04 00:00:00,64.4,60.8,88.09,100.0,5.0,1017.0,1.24,5.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,0,True,2024-01-04 00:00:00
2024-01-04 00:30:00,62.6,60.8,93.83,90.0,5.0,1017.0,1.24,5.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,0,True,2024-01-04 00:00:00
2024-01-04 01:00:00,62.6,60.8,93.83,100.0,6.0,1017.0,0.93,6.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,1,True,2024-01-04 01:00:00
2024-01-04 01:30:00,62.6,60.8,93.83,110.0,6.0,1018.0,0.93,6.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,1,True,2024-01-04 01:00:00
2024-01-04 02:00:00,64.4,60.8,88.09,110.0,6.0,1018.0,0.93,6.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,2,True,2024-01-04 02:00:00
2024-01-04 02:30:00,66.2,62.6,88.18,120.0,9.0,1018.0,0.93,9.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,2,True,2024-01-04 02:00:00
2024-01-04 03:00:00,66.2,64.4,93.92,120.0,7.0,1018.0,0.93,7.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,3,True,2024-01-04 03:00:00
2024-01-04 03:30:00,69.8,66.2,88.34,120.0,10.0,1019.0,0.93,10.0,SCT,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,3,True,2024-01-04 03:00:00
2024-01-04 04:00:00,69.8,66.2,88.34,100.0,10.0,1019.0,1.24,10.0,SCT,SCT,CLR,CLR,1000.0,1500.0,0.0,0.0,BR,VOHS,4,True,2024-01-04 04:00:00
2024-01-04 04:30:00,71.6,66.2,83.09,100.0,10.0,1020.0,1.24,10.0,SCT,SCT,CLR,CLR,1000.0,1500.0,0.0,0.0,BR,VOHS,4,True,2024-01-04 04:00:00
2024-01-04 05:00:00,73.4,66.2,78.19,100.0,10.0,1019.0,1.24,10.0,SCT,FEW,CLR,CLR,1000.0,1500.0,0.0,0.0,BR,VOHS,5,True,2024-01-04 05:00:00
2024-01-04 05:30:00,75.2,66.2,73.61,110.0,8.0,1019.0,1.86,8.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,5,True,2024-01-04 05:00:00
2024-01-04 06:00:00,77.0,66.2,69.33,100.0,10.0,1018.0,1.86,10.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,6,True,2024-01-04 06:00:00
2024-01-04 06:30:00,77.0,64.4,65.12,100.0,8.0,1017.0,1.86,8.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,6,True,2024-01-04 06:00:00
2024-01-04 07:00:00,78.8,62.6,57.6,100.0,8.0,1017.0,1.86,8.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,7,True,2024-01-04 07:00:00
2024-01-04 07:30:00,78.8,60.8,54.05,100.0,8.0,1016.0,1.86,8.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,7,True,2024-01-04 07:00:00
2024-01-04 08:00:00,80.6,62.6,54.3,130.0,10.0,1015.0,1.86,10.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,8,True,2024-01-04 08:00:00
2024-01-04 08:30:00,80.6,62.6,54.3,100.0,8.0,1015.0,2.49,8.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,8,False,2024-01-04 08:00:00
2024-01-04 09:00:00,82.4,59.0,45.07,120.0,8.0,1014.0,2.49,8.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,9,False,2024-01-04 09:00:00
2024-01-04 09:30:00,82.4,59.0,45.07,130.0,6.0,1014.0,2.49,6.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,9,False,2024-01-04 09:00:00
2024-01-04 10:00:00,80.6,59.0,47.79,120.0,6.0,1014.0,2.49,6.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,10,False,2024-01-04 10:00:00
2024-01-04 10:30:00,80.6,59.0,47.79,140.0,6.0,1014.0,2.49,6.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,10,False,2024-01-04 10:00:00
2024-01-04 11:00:00,80.6,59.0,47.79,140.0,8.0,1014.0,2.49,8.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,HZ,VOHS,11,False,2024-01-04 11:00:00
2024-01-04 11:30:00,78.8,59.0,50.69,140.0,8.0,1014.0,2.49,8.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,HZ,VOHS,11,False,2024-01-04 11:00:00
2024-01-04 12:00:00,77.0,59.0,53.8,140.0,8.0,1015.0,2.49,8.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,HZ,VOHS,12,False,2024-01-04 12:00:00
2024-01-04 12:30:00,75.2,60.8,60.9,140.0,6.0,1015.0,2.49,6.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,HZ,VOHS,12,False,2024-01-04 12:00:00
2024-01-04 13:00:00,71.6,59.0,64.48,140.0,6.0,1015.0,2.49,6.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,HZ,VOHS,13,False,2024-01-04 13:00:00
2024-01-04 13:30:00,71.6,59.0,64.48,130.0,5.0,1016.0,2.49,5.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,HZ,VOHS,13,False,2024-01-04 13:00:00
2024-01-04 14:00:00,71.6,59.0,64.48,130.0,5.0,1016.0,2.49,5.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,HZ,VOHS,14,False,2024-01-04 14:00:00
2024-01-04 14:30:00,69.8,59.0,68.55,100.0,5.0,1017.0,3.11,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,VOHS,14,False,2024-01-04 14:00:00
2024-01-04 15:00:00,68.0,59.0,72.92,100.0,5.0,1017.0,3.11,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,VOHS,15,False,2024-01-04 15:00:00
2024-01-04 15:30:00,68.0,59.0,72.92,100.0,5.0,1017.0,3.11,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,VOHS,15,False,2024-01-04 15:00:00
2024-01-04 16:00:00,68.0,59.0,72.92,120.0,5.0,1017.0,3.11,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,VOHS,16,False,2024-01-04 16:00:00
2024-01-04 16:30:00,68.0,59.0,72.92,100.0,5.0,1017.0,3.11,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,VOHS,16,False,2024-01-04 16:00:00
2024-01-04 17:00:00,66.2,59.0,77.6,100.0,5.0,1017.0,3.11,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,VOHS,17,False,2024-01-04 17:00:00
2024-01-04 17:30:00,66.2,59.0,77.6,100.0,5.0,1017.0,3.11,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,VOHS,17,False,2024-01-04 17:00:00
2024-01-04 18:00:00,64.4,57.2,77.45,100.0,5.0,1017.0,3.11,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,VOHS,18,False,2024-01-04 18:00:00
2024-01-04 18:30:00,64.4,57.2,77.45,100.0,5.0,1017.0,3.11,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,VOHS,18,False,2024-01-04 18:00:00
2024-01-04 19:00:00,64.4,57.2,77.45,100.0,5.0,1016.0,3.11,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,VOHS,19,False,2024-01-04 19:00:00
2024-01-04 19:30:00,64.4,57.2,77.45,100.0,5.0,1016.0,3.11,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,VOHS,19,False,2024-01-04 19:00:00
2024-01-04 20:00:00,64.4,57.2,77.45,100.0,5.0,1016.0,3.11,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,VOHS,20,False,2024-01-04 20:00:00
2024-01-04 20:30:00,64.4,57.2,77.45,100.0,8.0,1016.0,3.11,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,VOHS,20,False,2024-01-04 20:00:00
2024-01-04 21:00:00,62.6,59.0,88.0,100.0,8.0,1016.0,3.11,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,VOHS,21,False,2024-01-04 21:00:00
2024-01-04 21:30:00,62.6,57.2,82.5,120.0,8.0,1015.0,2.49,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,VOHS,21,False,2024-01-04 21:00:00
2024-01-04 22:00:00,62.6,57.2,82.5,140.0,8.0,1015.0,1.86,8.0,SCT,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,22,True,2024-01-04 22:00:00
2024-01-04 22:30:00,62.6,57.2,82.5,140.0,8.0,1015.0,1.86,8.0,SCT,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,22,True,2024-01-04 22:00:00
2024-01-04 23:00:00,64.4,59.0,82.62,130.0,8.0,1015.0,1.55,8.0,SCT,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,23,True,2024-01-04 23:00:00
2024-01-04 23:30:00,62.6,59.0,88.0,130.0,8.0,1016.0,1.24,8.0,SCT,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,23,True,2024-01-04 23:00:00
2024-01-05 00:00:00,62.6,59.0,88.0,130.0,8.0,1016.0,1.24,8.0,SCT,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,0,True,2024-01-05 00:00:00
2024-01-05 00:30:00,62.6,59.0,88.0,140.0,8.0,1016.0,1.24,8.0,SCT,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,0,True,2024-01-05 00:00:00
2024-01-05 01:00:00,62.6,59.0,88.0,140.0,6.0,1017.0,0.93,6.0,BKN,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,1,True,2024-01-05 01:00:00
2024-01-05 01:30:00,62.6,59.0,88.0,140.0,6.0,1017.0,0.93,6.0,BKN,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,1,True,2024-01-05 01:00:00
2024-01-05 02:00:00,62.6,59.0,88.0,140.0,6.0,1017.0,0.93,6.0,BKN,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,2,True,2024-01-05 02:00:00
2024-01-05 02:30:00,64.4,60.8,88.09,140.0,8.0,1018.0,0.93,8.0,BKN,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,2,True,2024-01-05 02:00:00
2024-01-05 03:00:00,66.2,62.6,88.18,120.0,12.0,1019.0,1.55,12.0,BKN,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,3,True,2024-01-05 03:00:00
2024-01-05 03:30:00,68.0,64.4,88.26,120.0,14.0,1019.0,1.55,14.0,BKN,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,3,True,2024-01-05 03:00:00
2024-01-05 04:00:00,69.8,66.2,88.34,120.0,13.0,1019.0,1.86,13.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,4,True,2024-01-05 04:00:00
2024-01-05 04:30:00,73.4,66.2,78.19,110.0,12.0,1019.0,2.49,12.0,SCT,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,4,False,2024-01-05 04:00:00
2024-01-05 05:00:00,73.4,64.4,73.44,110.0,13.0,1019.0,2.49,13.0,SCT,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,5,False,2024-01-05 05:00:00
2024-01-05 05:30:00,75.2,64.4,69.14,120.0,13.0,1018.0,2.49,13.0,SCT,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,HZ,VOHS,5,False,2024-01-05 05:00:00
2024-01-05 06:00:00,77.0,60.8,57.36,110.0,15.0,1017.0,3.11,15.0,SCT,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,6,False,2024-01-05 06:00:00
2024-01-05 06:30:00,77.0,60.8,57.36,130.0,13.0,1017.0,3.11,13.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,6,False,2024-01-05 06:00:00
2024-01-05 07:00:00,78.8,60.8,54.05,120.0,11.0,1016.0,3.11,11.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,7,False,2024-01-05 07:00:00
2024-01-05 07:30:00,78.8,60.8,54.05,140.0,8.0,1015.0,3.11,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,7,False,2024-01-05 07:00:00
2024-01-05 08:00:00,80.6,59.0,47.79,130.0,8.0,1015.0,3.11,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,8,False,2024-01-05 08:00:00
2024-01-05 08:30:00,80.6,59.0,47.79,130.0,8.0,1015.0,3.11,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,8,False,2024-01-05 08:00:00
2024-01-05 09:00:00,82.4,57.2,42.25,140.0,8.0,1014.0,3.11,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,9,False,2024-01-05 09:00:00
2024-01-05 09:30:00,82.4,57.2,42.25,140.0,8.0,1014.0,3.11,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,9,False,2024-01-05 09:00:00
2024-01-05 10:00:00,80.6,57.2,44.8,120.0,8.0,1014.0,3.11,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,10,False,2024-01-05 10:00:00
2024-01-05 10:30:00,80.6,55.4,41.97,130.0,11.0,1014.0,3.11,11.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,10,False,2024-01-05 10:00:00
2024-01-05 11:00:00,80.6,53.6,39.3,110.0,11.0,1014.0,3.11,11.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,11,False,2024-01-05 11:00:00
2024-01-05 11:30:00,78.8,53.6,41.69,130.0,11.0,1015.0,3.11,11.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,11,False,2024-01-05 11:00:00
2024-01-05 12:00:00,77.0,53.6,44.25,130.0,8.0,1015.0,3.11,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,12,False,2024-01-05 12:00:00
2024-01-05 12:30:00,75.2,53.6,46.98,130.0,6.0,1015.0,3.11,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,12,False,2024-01-05 12:00:00
2024-01-05 13:00:00,75.2,53.6,46.98,130.0,6.0,1016.0,3.11,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,13,False,2024-01-05 13:00:00
2024-01-05 13:30:00,73.4,53.6,49.9,130.0,6.0,1016.0,3.11,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,13,False,2024-01-05 13:00:00
2024-01-05 14:00:00,71.6,53.6,53.03,120.0,6.0,1017.0,3.11,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,14,False,2024-01-05 14:00:00
2024-01-05 14:30:00,69.8,53.6,56.38,120.0,6.0,1017.0,3.11,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,14,False,2024-01-05 14:00:00
2024-01-05 15:00:00,69.8,53.6,56.38,110.0,6.0,1017.0,3.11,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,15,False,2024-01-05 15:00:00
2024-01-05 15:30:00,68.0,53.6,59.97,110.0,6.0,1018.0,3.11,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,15,False,2024-01-05 15:00:00
2024-01-05 16:00:00,66.2,53.6,63.82,110.0,6.0,1018.0,3.11,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,16,False,2024-01-05 16:00:00
2024-01-05 17:00:00,66.2,53.6,63.82,100.0,6.0,1018.0,3.11,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,17,False,2024-01-05 17:00:00
2024-01-05 17:30:00,66.2,53.6,63.82,100.0,6.0,1018.0,3.11,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,17,False,2024-01-05 17:00:00
2024-01-05 18:00:00,66.2,53.6,63.82,100.0,6.0,1017.0,3.11,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,18,False,2024-01-05 18:00:00
2024-01-05 18:30:00,64.4,53.6,67.95,100.0,6.0,1018.0,3.11,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,18,False,2024-01-05 18:00:00
2024-01-05 19:00:00,66.2,53.6,63.82,100.0,6.0,1017.0,3.11,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,19,False,2024-01-05 19:00:00
2024-01-05 19:30:00,64.4,53.6,67.95,120.0,6.0,1017.0,3.11,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,19,False,2024-01-05 19:00:00
2024-01-05 20:00:00,64.4,53.6,67.95,140.0,6.0,1017.0,3.11,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,20,False,2024-01-05 20:00:00
2024-01-05 20:30:00,64.4,53.6,67.95,140.0,8.0,1017.0,2.49,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,20,False,2024-01-05 20:00:00
2024-01-05 21:00:00,62.6,53.6,72.38,140.0,8.0,1016.0,2.49,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,21,False,2024-01-05 21:00:00
2024-01-05 21:30:00,62.6,55.4,77.29,150.0,6.0,1016.0,2.49,6.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,21,False,2024-01-05 21:00:00
2024-01-05 22:00:00,62.6,55.4,77.29,120.0,7.0,1016.0,2.49,7.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,22,False,2024-01-05 22:00:00
2024-01-05 22:30:00,62.6,57.2,82.5,100.0,9.0,1016.0,2.49,9.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,BR,VOHS,22,False,2024-01-05 22:00:00
2024-01-05 23:00:00,62.6,57.2,82.5,110.0,9.0,1015.0,2.49,9.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,BR,VOHS,23,False,2024-01-05 23:00:00
2024-01-05 23:30:00,62.6,57.2,82.5,130.0,9.0,1016.0,2.17,9.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,23,False,2024-01-05 23:00:00
2024-01-06 00:00:00,60.8,57.2,87.92,100.0,5.0,1016.0,1.86,5.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,0,True,2024-01-06 00:00:00
2024-01-06 00:30:00,62.6,57.2,82.5,100.0,6.0,1017.0,1.86,6.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,0,True,2024-01-06 00:00:00
2024-01-06 01:00:00,60.8,57.2,87.92,110.0,9.0,1017.0,1.55,9.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,1,True,2024-01-06 01:00:00
2024-01-06 01:30:00,60.8,57.2,87.92,110.0,9.0,1017.0,1.55,9.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,1,True,2024-01-06 01:00:00
2024-01-06 02:00:00,62.6,59.0,88.0,110.0,8.0,1017.0,1.55,8.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,2,True,2024-01-06 02:00:00
2024-01-06 02:30:00,64.4,60.8,88.09,110.0,9.0,1018.0,1.55,9.0,SCT,CLR,CLR,CLR,800.0,0.0,0.0,0.0,BR,VOHS,2,True,2024-01-06 02:00:00
2024-01-06 03:00:00,66.2,60.8,82.74,110.0,10.0,1018.0,1.86,10.0,FEW,SCT,CLR,CLR,800.0,1500.0,0.0,0.0,BR,VOHS,3,True,2024-01-06 03:00:00
2024-01-06 03:30:00,68.0,60.8,77.75,120.0,10.0,1018.0,2.49,10.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,3,False,2024-01-06 03:00:00
2024-01-06 04:00:00,69.8,64.4,82.98,120.0,10.0,1019.0,2.49,10.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,4,False,2024-01-06 04:00:00
2024-01-06 04:30:00,71.6,64.4,78.04,120.0,12.0,1018.0,2.49,12.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,4,False,2024-01-06 04:00:00
2024-01-06 05:00:00,71.6,64.4,78.04,130.0,12.0,1018.0,2.49,12.0,FEW,CLR,CLR,CLR,1000.0,0.0,0.0,0.0,BR,VOHS,5,False,2024-01-06 05:00:00
2024-01-06 05:30:00,75.2,62.6,64.91,140.0,10.0,1018.0,2.49,10.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,5,False,2024-01-06 05:00:00
2024-01-06 06:00:00,77.0,62.6,61.13,120.0,10.0,1017.0,3.11,10.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,6,False,2024-01-06 06:00:00
2024-01-06 06:30:00,77.0,60.8,57.36,130.0,10.0,1017.0,3.11,10.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,6,False,2024-01-06 06:00:00
2024-01-06 07:00:00,78.8,59.0,50.69,140.0,10.0,1016.0,3.11,10.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,7,False,2024-01-06 07:00:00
2024-01-06 07:30:00,80.6,57.2,44.8,140.0,10.0,1016.0,3.11,10.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,7,False,2024-01-06 07:00:00
2024-01-06 08:00:00,80.6,57.2,44.8,140.0,8.0,1016.0,3.11,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,8,False,2024-01-06 08:00:00
2024-01-06 08:30:00,80.6,57.2,44.8,130.0,8.0,1015.0,3.11,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,8,False,2024-01-06 08:00:00
2024-01-06 09:00:00,80.6,57.2,44.8,130.0,8.0,1015.0,3.11,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,9,False,2024-01-06 09:00:00
2024-01-06 09:30:00,82.4,57.2,42.25,100.0,8.0,1015.0,3.11,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,9,False,2024-01-06 09:00:00
2024-01-06 10:00:00,82.4,57.2,42.25,110.0,8.0,1015.0,3.11,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,10,False,2024-01-06 10:00:00
2024-01-06 10:30:00,82.4,57.2,42.25,120.0,8.0,1015.0,3.11,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,10,False,2024-01-06 10:00:00
2024-01-06 11:00:00,80.6,55.4,41.97,100.0,8.0,1015.0,3.11,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,11,False,2024-01-06 11:00:00
2024-01-06 11:30:00,80.6,55.4,41.97,100.0,7.0,1015.0,3.11,7.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,11,False,2024-01-06 11:00:00
2024-01-06 12:00:00,78.8,53.6,41.69,90.0,8.0,1016.0,3.11,8.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,12,False,2024-01-06 12:00:00
2024-01-06 12:30:00,77.0,55.4,47.25,100.0,7.0,1016.0,3.11,7.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,12,False,2024-01-06 12:00:00
2024-01-06 13:00:00,75.2,57.2,53.55,100.0,7.0,1017.0,3.11,7.0,FEW,CLR,CLR,CLR,1500.0,0.0,0.0,0.0,HZ,VOHS,13,False,2024-01-06 13:00:00
