valid,tmpf,dwpf,relh,drct,sknt,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,hour,airport,low_visibility,valid_hour
2024-01-03 18:30:00,78.8,69.8,73.95,40.0,6.0,1011.0,1.12,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,18,VOHS,True,2024-01-03 18:00:00
2024-01-03 19:00:00,77.0,69.8,78.48,40.0,4.0,1011.0,1.12,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,19,VOHS,True,2024-01-03 19:00:00
2024-01-03 19:30:00,77.0,69.8,78.48,190.0,4.0,1011.0,1.12,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,19,VOHS,True,2024-01-03 19:00:00
2024-01-03 20:00:00,75.2,69.8,83.32,0.0,0.0,1011.0,1.12,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,20,VOHS,True,2024-01-03 20:00:00
2024-01-03 20:30:00,75.2,69.8,83.32,0.0,0.0,1011.0,1.12,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,20,VOHS,True,2024-01-03 20:00:00
2024-01-03 21:00:00,75.2,69.8,83.32,0.0,0.0,1011.0,1.12,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,21,VOHS,True,2024-01-03 21:00:00
2024-01-03 21:30:00,75.2,69.8,83.32,30.0,3.0,1011.0,1.12,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,21,VOHS,True,2024-01-03 21:00:00
2024-01-03 22:00:00,75.2,69.8,83.32,0.0,0.0,1011.0,1.06,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,22,VOHS,True,2024-01-03 22:00:00
2024-01-03 23:00:00,75.2,69.8,83.32,170.0,6.0,1011.0,1.06,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,23,VOHS,True,2024-01-03 23:00:00
2024-01-03 23:30:00,75.2,68.0,78.34,150.0,4.0,1011.0,0.99,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,23,VOHS,True,2024-01-03 23:00:00
2024-01-04 00:00:00,75.2,68.0,78.34,150.0,4.0,1011.0,1.06,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,0,VOHS,True,2024-01-04 00:00:00
2024-01-04 00:30:00,75.2,68.0,78.34,140.0,4.0,1011.0,1.06,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,0,VOHS,True,2024-01-04 00:00:00
2024-01-04 01:00:00,73.4,69.8,88.51,160.0,4.0,1012.0,1.06,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,1,VOHS,True,2024-01-04 01:00:00
2024-01-04 01:30:00,73.4,68.0,83.21,0.0,0.0,1012.0,0.93,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,1,VOHS,True,2024-01-04 01:00:00
2024-01-04 02:00:00,73.4,69.8,88.51,0.0,0.0,1013.0,0.81,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,2,VOHS,True,2024-01-04 02:00:00
2024-01-04 02:30:00,73.4,68.0,83.21,0.0,0.0,1013.0,0.75,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,2,VOHS,True,2024-01-04 02:00:00
2024-01-04 03:00:00,75.2,69.8,83.32,0.0,0.0,1014.0,0.68,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,3,VOHS,True,2024-01-04 03:00:00
2024-01-04 03:30:00,75.2,69.8,83.32,0.0,0.0,1014.0,0.68,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,3,VOHS,True,2024-01-04 03:00:00
2024-01-04 04:00:00,77.0,69.8,78.48,350.0,3.0,1014.0,0.68,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,4,VOHS,True,2024-01-04 04:00:00
2024-01-04 04:30:00,78.8,68.0,69.52,0.0,0.0,1015.0,0.75,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,4,VOHS,True,2024-01-04 04:00:00
2024-01-04 05:00:00,80.6,68.0,65.54,300.0,4.0,1014.0,0.75,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,5,VOHS,True,2024-01-04 05:00:00
2024-01-04 05:30:00,82.4,68.0,61.81,270.0,4.0,1014.0,0.81,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,5,VOHS,True,2024-01-04 05:00:00
2024-01-04 06:00:00,82.4,69.8,65.74,250.0,5.0,1014.0,0.87,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,6,VOHS,True,2024-01-04 06:00:00
2024-01-04 06:30:00,84.2,69.8,62.03,250.0,8.0,1013.0,0.87,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,6,VOHS,True,2024-01-04 06:00:00
2024-01-04 07:00:00,84.2,69.8,62.03,260.0,8.0,1012.0,0.99,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,7,VOHS,True,2024-01-04 07:00:00
2024-01-04 07:30:00,84.2,68.0,58.32,270.0,8.0,1012.0,1.06,8.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,HZ,7,VOHS,True,2024-01-04 07:00:00
2024-01-04 08:00:00,86.0,64.4,48.58,280.0,7.0,1011.0,1.3,7.0,FEW,CLR,CLR,CLR,2000.0,0.0,0.0,0.0,FU,8,VOHS,True,2024-01-04 08:00:00
2024-01-04 08:30:00,86.0,60.8,42.8,330.0,5.0,1011.0,1.3,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,8,VOHS,True,2024-01-04 08:00:00
2024-01-04 09:00:00,87.8,53.6,31.17,300.0,6.0,1010.0,1.37,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,9,VOHS,True,2024-01-04 09:00:00
2024-01-04 09:30:00,87.8,46.4,23.85,280.0,7.0,1010.0,1.37,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,9,VOHS,True,2024-01-04 09:00:00
2024-01-04 10:00:00,86.0,51.8,30.9,300.0,7.0,1010.0,1.37,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,10,VOHS,True,2024-01-04 10:00:00
2024-01-04 10:30:00,86.0,53.6,33.01,310.0,7.0,1010.0,1.3,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,10,VOHS,True,2024-01-04 10:00:00
2024-01-04 11:00:00,84.2,59.0,42.52,320.0,7.0,1010.0,1.3,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,11,VOHS,True,2024-01-04 11:00:00
2024-01-04 11:30:00,84.2,55.4,37.35,300.0,8.0,1010.0,1.3,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,11,VOHS,True,2024-01-04 11:00:00
2024-01-04 12:00:00,84.2,57.2,39.86,320.0,7.0,1010.0,1.12,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,12,VOHS,True,2024-01-04 12:00:00
2024-01-04 12:30:00,82.4,64.4,54.55,310.0,7.0,1010.0,0.99,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,12,VOHS,True,2024-01-04 12:00:00
2024-01-04 13:00:00,78.8,69.8,73.95,300.0,7.0,1011.0,0.93,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,13,VOHS,True,2024-01-04 13:00:00
2024-01-04 13:30:00,78.8,69.8,73.95,310.0,7.0,1011.0,0.93,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,13,VOHS,True,2024-01-04 13:00:00
2024-01-04 14:00:00,78.8,69.8,73.95,300.0,5.0,1011.0,0.93,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,14,VOHS,True,2024-01-04 14:00:00
2024-01-04 14:30:00,78.8,71.6,78.62,350.0,6.0,1012.0,0.75,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,14,VOHS,True,2024-01-04 14:00:00
2024-01-04 15:00:00,78.8,73.4,83.55,360.0,5.0,1012.0,0.75,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,15,VOHS,True,2024-01-04 15:00:00
2024-01-04 15:30:00,77.0,73.4,88.67,350.0,7.0,1012.0,0.75,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,15,VOHS,True,2024-01-04 15:00:00
2024-01-04 16:00:00,77.0,71.6,83.44,330.0,5.0,1013.0,0.75,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,16,VOHS,True,2024-01-04 16:00:00
2024-01-04 16:30:00,77.0,69.8,78.48,350.0,5.0,1013.0,0.75,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,16,VOHS,True,2024-01-04 16:00:00
2024-01-04 17:00:00,77.0,71.6,83.44,20.0,6.0,1013.0,0.75,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,17,VOHS,True,2024-01-04 17:00:00
2024-01-04 17:30:00,75.2,69.8,83.32,280.0,3.0,1012.0,0.68,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,17,VOHS,True,2024-01-04 17:00:00
2024-01-04 18:00:00,75.2,68.0,78.34,300.0,4.0,1012.0,0.75,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,18,VOHS,True,2024-01-04 18:00:00
2024-01-04 18:30:00,75.2,69.8,83.32,10.0,5.0,1012.0,0.75,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,18,VOHS,True,2024-01-04 18:00:00
2024-01-04 19:00:00,73.4,69.8,88.51,10.0,4.0,1012.0,0.62,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,19,VOHS,True,2024-01-04 19:00:00
2024-01-04 19:30:00,73.4,68.0,83.21,80.0,4.0,1012.0,0.68,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,19,VOHS,True,2024-01-04 19:00:00
2024-01-04 20:00:00,73.4,68.0,83.21,120.0,5.0,1012.0,0.75,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,20,VOHS,True,2024-01-04 20:00:00
2024-01-04 20:30:00,73.4,66.2,78.19,0.0,0.0,1012.0,0.75,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,20,VOHS,True,2024-01-04 20:00:00
2024-01-04 21:00:00,73.4,68.0,83.21,60.0,6.0,1011.0,0.75,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,21,VOHS,True,2024-01-04 21:00:00
2024-01-04 21:30:00,73.4,68.0,83.21,30.0,4.0,1011.0,0.75,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,21,VOHS,True,2024-01-04 21:00:00
2024-01-04 22:00:00,73.4,68.0,83.21,360.0,4.0,1011.0,0.75,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,22,VOHS,True,2024-01-04 22:00:00
2024-01-04 22:30:00,71.6,66.2,83.09,0.0,0.0,1011.0,0.75,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,22,VOHS,True,2024-01-04 22:00:00
2024-01-04 23:00:00,71.6,68.0,88.43,0.0,0.0,1011.0,0.75,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,23,VOHS,True,2024-01-04 23:00:00
2024-01-04 23:30:00,73.4,68.0,83.21,0.0,0.0,1011.0,0.75,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,23,VOHS,True,2024-01-04 23:00:00
2024-01-05 00:00:00,73.4,68.0,83.21,350.0,3.0,1011.0,0.75,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,0,VOHS,True,2024-01-05 00:00:00
2024-01-05 02:30:00,71.6,68.0,88.43,90.0,3.0,1013.0,0.5,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,2,VOHS,True,2024-01-05 02:00:00
2024-01-05 03:00:00,73.4,68.0,83.21,0.0,0.0,1013.0,0.5,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,3,VOHS,True,2024-01-05 03:00:00
2024-01-05 03:30:00,75.2,68.0,78.34,0.0,0.0,1014.0,0.5,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,3,VOHS,True,2024-01-05 03:00:00
2024-01-05 04:00:00,77.0,68.0,73.78,30.0,4.0,1014.0,0.68,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,4,VOHS,True,2024-01-05 04:00:00
2024-01-05 04:30:00,78.8,64.4,61.36,50.0,6.0,1014.0,0.87,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,4,VOHS,True,2024-01-05 04:00:00
2024-01-05 04:31:00,78.8,64.4,61.36,50.0,6.0,1014.0,0.87,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,4,VOHS,True,2024-01-05 04:00:00
2024-01-05 05:00:00,80.6,66.2,61.58,80.0,3.0,1014.0,0.93,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,5,VOHS,True,2024-01-05 05:00:00
2024-01-05 05:30:00,82.4,64.4,54.55,120.0,4.0,1014.0,0.93,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,5,VOHS,True,2024-01-05 05:00:00
2024-01-05 06:00:00,84.2,60.8,45.34,340.0,4.0,1013.0,1.06,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,6,VOHS,True,2024-01-05 06:00:00
2024-01-05 06:30:00,86.0,53.6,33.01,30.0,3.0,1013.0,1.3,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,6,VOHS,True,2024-01-05 06:00:00
2024-01-05 07:00:00,87.8,48.2,25.52,220.0,3.0,1012.0,1.12,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,7,VOHS,True,2024-01-05 07:00:00
2024-01-05 07:30:00,84.2,68.0,58.32,250.0,6.0,1012.0,0.99,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,7,VOHS,True,2024-01-05 07:00:00
2024-01-05 08:00:00,84.2,66.2,54.8,260.0,5.0,1011.0,0.99,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,8,VOHS,True,2024-01-05 08:00:00
2024-01-05 08:30:00,84.2,66.2,54.8,260.0,6.0,1011.0,0.93,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,8,VOHS,True,2024-01-05 08:00:00
2024-01-05 09:00:00,84.2,64.4,51.47,270.0,7.0,1010.0,0.99,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,9,VOHS,True,2024-01-05 09:00:00
2024-01-05 09:30:00,84.2,64.4,51.47,260.0,8.0,1010.0,0.99,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,9,VOHS,True,2024-01-05 09:00:00
2024-01-05 10:00:00,84.2,62.6,48.32,280.0,5.0,1010.0,1.12,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,10,VOHS,True,2024-01-05 10:00:00
2024-01-05 10:30:00,84.2,62.6,48.32,290.0,6.0,1010.0,1.3,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,10,VOHS,True,2024-01-05 10:00:00
2024-01-05 11:00:00,84.2,66.2,54.8,290.0,8.0,1010.0,1.12,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,11,VOHS,True,2024-01-05 11:00:00
2024-01-05 11:30:00,84.2,66.2,54.8,300.0,7.0,1010.0,1.12,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,11,VOHS,True,2024-01-05 11:00:00
2024-01-05 12:00:00,82.4,66.2,58.08,310.0,6.0,1010.0,0.99,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,12,VOHS,True,2024-01-05 12:00:00
2024-01-05 12:30:00,80.6,68.0,65.54,300.0,6.0,1011.0,0.87,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,12,VOHS,True,2024-01-05 12:00:00
2024-01-05 13:00:00,80.6,68.0,65.54,320.0,3.0,1011.0,0.93,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,13,VOHS,True,2024-01-05 13:00:00
2024-01-05 13:30:00,80.6,68.0,65.54,310.0,5.0,1012.0,0.93,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,13,VOHS,True,2024-01-05 13:00:00
2024-01-05 14:00:00,80.6,69.8,69.71,320.0,4.0,1012.0,0.99,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,14,VOHS,True,2024-01-05 14:00:00
2024-01-05 14:30:00,78.8,69.8,73.95,300.0,3.0,1013.0,0.99,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,14,VOHS,True,2024-01-05 14:00:00
2024-01-05 15:00:00,78.8,71.6,78.62,310.0,4.0,1013.0,0.99,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,15,VOHS,True,2024-01-05 15:00:00
2024-01-05 15:30:00,78.8,69.8,73.95,360.0,7.0,1013.0,0.99,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,15,VOHS,True,2024-01-05 15:00:00
2024-01-05 16:00:00,77.0,69.8,78.48,350.0,4.0,1013.0,0.99,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,16,VOHS,True,2024-01-05 16:00:00
2024-01-05 16:30:00,77.0,69.8,78.48,30.0,4.0,1013.0,0.99,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,16,VOHS,True,2024-01-05 16:00:00
2024-01-05 17:00:00,77.0,69.8,78.48,330.0,3.0,1013.0,0.99,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,17,VOHS,True,2024-01-05 17:00:00
2024-01-05 17:30:00,77.0,69.8,78.48,360.0,4.0,1013.0,0.99,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,17,VOHS,True,2024-01-05 17:00:00
2024-01-05 18:00:00,77.0,71.6,83.44,360.0,4.0,1013.0,0.99,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,18,VOHS,True,2024-01-05 18:00:00
2024-01-05 18:30:00,77.0,69.8,78.48,60.0,6.0,1013.0,0.99,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,18,VOHS,True,2024-01-05 18:00:00
2024-01-05 19:00:00,77.0,69.8,78.48,190.0,4.0,1013.0,0.99,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,19,VOHS,True,2024-01-05 19:00:00
2024-01-05 19:30:00,78.8,69.8,73.95,60.0,8.0,1013.0,0.99,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,19,VOHS,True,2024-01-05 19:00:00
2024-01-05 20:00:00,75.2,69.8,83.32,30.0,6.0,1012.0,0.99,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,20,VOHS,True,2024-01-05 20:00:00
2024-01-05 20:30:00,73.4,69.8,88.51,30.0,4.0,1012.0,0.99,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,20,VOHS,True,2024-01-05 20:00:00
2024-01-05 21:00:00,73.4,68.0,83.21,30.0,4.0,1012.0,0.99,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,21,VOHS,True,2024-01-05 21:00:00
2024-01-05 21:30:00,73.4,68.0,83.21,350.0,4.0,1012.0,0.99,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,21,VOHS,True,2024-01-05 21:00:00
2024-01-05 22:00:00,73.4,68.0,83.21,350.0,3.0,1011.0,0.99,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,22,VOHS,True,2024-01-05 22:00:00
2024-01-05 22:30:00,73.4,66.2,78.19,110.0,4.0,1011.0,1.06,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,22,VOHS,True,2024-01-05 22:00:00
2024-01-05 23:00:00,71.6,64.4,78.04,0.0,0.0,1011.0,1.06,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,23,VOHS,True,2024-01-05 23:00:00
2024-01-05 23:30:00,73.4,64.4,73.44,0.0,0.0,1011.0,1.06,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,23,VOHS,True,2024-01-05 23:00:00
2024-01-06 00:00:00,71.6,62.6,73.27,0.0,0.0,1011.0,1.12,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,0,VOHS,True,2024-01-06 00:00:00
2024-01-06 00:30:00,71.6,62.6,73.27,210.0,3.0,1012.0,1.18,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,0,VOHS,True,2024-01-06 00:00:00
2024-01-06 01:00:00,73.4,60.8,64.69,110.0,3.0,1012.0,1.3,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,1,VOHS,True,2024-01-06 01:00:00
2024-01-06 01:30:00,73.4,60.8,64.69,190.0,3.0,1012.0,1.06,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,1,VOHS,True,2024-01-06 01:00:00
2024-01-06 02:00:00,73.4,59.0,60.67,0.0,0.0,1012.0,1.18,0.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,2,VOHS,True,2024-01-06 02:00:00
2024-01-06 02:30:00,75.2,59.0,57.12,80.0,4.0,1013.0,1.06,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,2,VOHS,True,2024-01-06 02:00:00
2024-01-06 03:00:00,77.0,59.0,53.8,40.0,5.0,1013.0,1.12,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,3,VOHS,True,2024-01-06 03:00:00
2024-01-06 03:30:00,78.8,59.0,50.69,50.0,5.0,1014.0,1.12,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,3,VOHS,True,2024-01-06 03:00:00
2024-01-06 04:00:00,78.8,59.0,50.69,40.0,6.0,1014.0,1.06,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,4,VOHS,True,2024-01-06 04:00:00
2024-01-06 04:30:00,82.4,59.0,45.07,50.0,8.0,1014.0,1.12,8.0,FEW,CLR,CLR,CLR,10000.0,0.0,0.0,0.0,FU,4,VOHS,True,2024-01-06 04:00:00
2024-01-06 05:00:00,80.6,59.0,47.79,40.0,9.0,1014.0,1.12,9.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,5,VOHS,True,2024-01-06 05:00:00
2024-01-06 05:30:00,84.2,59.0,42.52,30.0,5.0,1014.0,1.12,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,5,VOHS,True,2024-01-06 05:00:00
2024-01-06 06:00:00,84.2,59.0,42.52,30.0,6.0,1013.0,1.12,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,6,VOHS,True,2024-01-06 06:00:00
2024-01-06 06:30:00,86.0,59.0,40.14,360.0,6.0,1013.0,1.3,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,6,VOHS,True,2024-01-06 06:00:00
2024-01-06 07:00:00,86.0,59.0,40.14,20.0,4.0,1012.0,1.3,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,7,VOHS,True,2024-01-06 07:00:00
2024-01-06 07:30:00,87.8,53.6,31.17,40.0,3.0,1011.0,1.3,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,7,VOHS,True,2024-01-06 07:00:00
2024-01-06 08:00:00,86.0,66.2,51.72,250.0,11.0,1011.0,1.3,11.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,8,VOHS,True,2024-01-06 08:00:00
2024-01-06 08:30:00,86.0,66.2,51.72,250.0,11.0,1010.0,1.3,11.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,8,VOHS,True,2024-01-06 08:00:00
2024-01-06 09:00:00,87.8,64.4,45.88,300.0,9.0,1010.0,1.37,9.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,9,VOHS,True,2024-01-06 09:00:00
2024-01-06 09:30:00,87.8,60.8,40.41,310.0,8.0,1010.0,1.37,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,9,VOHS,True,2024-01-06 09:00:00
2024-01-06 10:00:00,86.0,62.6,45.61,310.0,10.0,1010.0,1.37,10.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,10,VOHS,True,2024-01-06 10:00:00
2024-01-06 10:30:00,86.0,62.6,45.61,290.0,10.0,1010.0,1.3,10.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,10,VOHS,True,2024-01-06 10:00:00
2024-01-06 11:00:00,86.0,64.4,48.58,310.0,10.0,1010.0,1.3,10.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,11,VOHS,True,2024-01-06 11:00:00
2024-01-06 11:30:00,84.2,64.4,51.47,330.0,9.0,1010.0,1.3,9.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,11,VOHS,True,2024-01-06 11:00:00
2024-01-06 12:00:00,82.4,64.4,54.55,320.0,6.0,1011.0,1.24,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,12,VOHS,True,2024-01-06 12:00:00
2024-01-06 12:30:00,82.4,62.6,51.21,310.0,6.0,1011.0,1.12,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,12,VOHS,True,2024-01-06 12:00:00
2024-01-06 13:00:00,82.4,62.6,51.21,310.0,3.0,1011.0,0.99,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,13,VOHS,True,2024-01-06 13:00:00
2024-01-06 13:30:00,82.4,62.6,51.21,350.0,3.0,1012.0,1.3,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,13,VOHS,True,2024-01-06 13:00:00
2024-01-06 14:00:00,80.6,62.6,54.3,280.0,3.0,1012.0,1.12,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,14,VOHS,True,2024-01-06 14:00:00
2024-01-06 14:30:00,82.4,64.4,54.55,310.0,5.0,1012.0,1.3,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,14,VOHS,True,2024-01-06 14:00:00
2024-01-06 15:00:00,80.6,66.2,61.58,330.0,3.0,1013.0,0.93,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,15,VOHS,True,2024-01-06 15:00:00
