minute,time_bin,month,day_of_year,airport,LATITUDE,LONGITUDE,ELEVATION,hour,tmp,dwpt,relh,drct,sknt,gust,vsby,mslp,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcode,wind_u,wind_v,gust_factor,wind_speed_diff,wind_dir_diff,high_wind_gust,min_skyl,num_cloud_layers,dewpoint_dep,tmp_diff,mslp_diff,is_day,low_visibility,date_int,turbulence
30,1,1,4,0,19.088686,72.867919,11,0,24,20,78,140.0,4,4,1,1011,5,0,0,0,0,0,0,0,7,3,-3,0,0,-10,0,0,0,4,0,0,0,1,20240104,0
0,2,1,4,0,19.088686,72.867919,11,1,23,21,89,160.0,4,4,1,1012,5,0,0,0,0,0,0,0,7,1,-4,0,0,20,0,0,0,2,-1,1,0,1,20240104,1
30,3,1,4,0,19.088686,72.867919,11,1,23,20,83,80.0,1,4,1,1012,5,0,0,0,0,0,0,0,7,1,0,3,-3,-80,0,0,0,3,0,0,0,1,20240104,1
0,4,1,4,0,19.088686,72.867919,11,2,23,21,89,0.0,0,4,1,1013,5,0,0,0,0,0,0,0,7,0,0,4,-1,-80,0,0,0,2,0,1,0,1,20240104,1
30,5,1,4,0,19.088686,72.867919,11,2,23,20,83,0.0,0,4,1,1013,5,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,3,0,0,0,1,20240104,1
0,6,1,4,0,19.088686,72.867919,11,3,24,21,83,0.0,0,4,1,1014,5,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,3,1,1,0,1,20240104,1
30,7,1,4,0,19.088686,72.867919,11,3,24,21,83,0.0,0,4,1,1014,5,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,3,0,0,0,1,20240104,1
0,8,1,4,0,19.088686,72.867919,11,4,25,21,78,350.0,3,3,1,1014,5,0,0,0,0,0,0,0,7,-1,3,0,3,350,0,0,0,4,1,0,0,1,20240104,1
30,9,1,4,0,19.088686,72.867919,11,4,26,20,70,175.0,1,3,1,1015,5,0,0,0,0,0,0,0,5,0,-1,2,-2,-175,0,0,0,6,1,1,0,1,20240104,1
0,10,1,4,0,19.088686,72.867919,11,5,27,20,66,300.0,4,4,1,1014,5,0,0,0,0,0,0,0,5,-3,2,0,3,125,0,0,0,7,1,-1,0,1,20240104,1
30,11,1,4,0,19.088686,72.867919,11,5,28,20,62,270.0,4,4,1,1014,5,0,0,0,0,0,0,0,5,-4,0,0,0,-30,0,0,0,8,1,0,0,1,20240104,1
0,12,1,4,0,19.088686,72.867919,11,6,28,21,66,250.0,5,5,1,1014,5,0,0,0,0,0,0,0,5,-5,-2,0,1,-20,0,0,0,7,0,0,1,1,20240104,1
30,13,1,4,0,19.088686,72.867919,11,6,29,21,62,250.0,8,8,1,1013,5,0,0,0,0,0,0,0,5,-8,-3,0,3,0,0,0,0,8,1,-1,1,1,20240104,1
0,14,1,4,0,19.088686,72.867919,11,7,29,21,62,260.0,8,8,1,1012,5,0,0,0,0,0,0,0,5,-8,-1,0,0,10,0,0,0,8,0,-1,1,1,20240104,1
30,15,1,4,0,19.088686,72.867919,11,7,29,20,58,270.0,8,8,1,1012,1,0,0,0,2000,0,0,0,5,-8,0,0,0,10,0,0,1,9,0,0,1,1,20240104,0
0,16,1,4,0,19.088686,72.867919,11,8,30,18,49,280.0,7,7,1,1011,1,0,0,0,2000,0,0,0,6,-7,1,0,-1,10,0,0,1,12,1,-1,1,1,20240104,0
30,17,1,4,0,19.088686,72.867919,11,8,30,16,43,330.0,5,5,1,1011,5,0,0,0,0,0,0,0,6,-3,4,0,-2,50,0,0,0,14,0,0,1,1,20240104,1
0,18,1,4,0,19.088686,72.867919,11,9,31,12,31,300.0,6,6,1,1010,5,0,0,0,0,0,0,0,6,-5,3,0,1,-30,0,0,0,19,1,-1,1,1,20240104,1
30,19,1,4,0,19.088686,72.867919,11,9,31,8,24,280.0,7,7,1,1010,5,0,0,0,0,0,0,0,6,-7,1,0,1,-20,0,0,0,23,0,0,1,1,20240104,1
0,20,1,4,0,19.088686,72.867919,11,10,30,11,31,300.0,7,7,1,1010,5,0,0,0,0,0,0,0,6,-6,4,0,0,20,0,0,0,19,-1,0,1,1,20240104,1
30,21,1,4,0,19.088686,72.867919,11,10,30,12,33,310.0,7,7,1,1010,5,0,0,0,0,0,0,0,6,-5,4,0,0,10,0,0,0,18,0,0,1,1,20240104,1
0,22,1,4,0,19.088686,72.867919,11,11,29,15,43,320.0,7,7,1,1010,5,0,0,0,0,0,0,0,6,-4,5,0,0,10,0,0,0,14,-1,0,1,1,20240104,1
30,23,1,4,0,19.088686,72.867919,11,11,29,13,37,300.0,8,8,1,1010,5,0,0,0,0,0,0,0,6,-7,4,0,1,-20,0,0,0,16,0,0,1,1,20240104,1
0,24,1,4,0,19.088686,72.867919,11,12,29,14,40,320.0,7,7,1,1010,5,0,0,0,0,0,0,0,6,-4,5,0,-1,20,0,0,0,15,0,0,1,1,20240104,1
30,25,1,4,0,19.088686,72.867919,11,12,28,18,55,310.0,7,7,1,1010,5,0,0,0,0,0,0,0,6,-5,4,0,0,-10,0,0,0,10,-1,0,1,1,20240104,1
0,26,1,4,0,19.088686,72.867919,11,13,26,21,74,300.0,7,7,1,1011,5,0,0,0,0,0,0,0,5,-6,4,0,0,-10,0,0,0,5,-2,1,1,1,20240104,0
30,27,1,4,0,19.088686,72.867919,11,13,26,21,74,310.0,7,7,1,1011,5,0,0,0,0,0,0,0,7,-5,4,0,0,10,0,0,0,5,0,0,1,1,20240104,0
0,28,1,4,0,19.088686,72.867919,11,14,26,21,74,300.0,5,5,1,1011,5,0,0,0,0,0,0,0,7,-4,3,0,-2,-10,0,0,0,5,0,0,1,1,20240104,0
30,29,1,4,0,19.088686,72.867919,11,14,26,22,79,350.0,6,6,1,1012,5,0,0,0,0,0,0,0,7,-1,6,0,1,50,0,0,0,4,0,1,1,1,20240104,1
0,30,1,4,0,19.088686,72.867919,11,15,26,23,84,360.0,5,5,1,1012,5,0,0,0,0,0,0,0,7,0,5,0,-1,10,0,0,0,3,0,0,1,1,20240104,1
30,31,1,4,0,19.088686,72.867919,11,15,25,23,89,350.0,7,7,1,1012,5,0,0,0,0,0,0,0,7,-1,7,0,2,-10,0,0,0,2,-1,0,1,1,20240104,1
0,32,1,4,0,19.088686,72.867919,11,16,25,22,83,330.0,5,5,1,1013,5,0,0,0,0,0,0,0,7,-3,4,0,-2,-20,0,0,0,3,0,1,1,1,20240104,1
30,33,1,4,0,19.088686,72.867919,11,16,25,21,78,350.0,5,5,1,1013,5,0,0,0,0,0,0,0,7,-1,5,0,0,20,0,0,0,4,0,0,1,1,20240104,0
0,34,1,4,0,19.088686,72.867919,11,17,25,22,83,20.0,6,6,1,1013,5,0,0,0,0,0,0,0,7,2,6,0,1,-330,0,0,0,3,0,0,1,1,20240104,1
30,35,1,4,0,19.088686,72.867919,11,17,24,21,83,280.0,3,3,1,1012,5,0,0,0,0,0,0,0,7,-3,1,0,-3,260,0,0,0,3,-1,-1,1,1,20240104,1
0,36,1,4,0,19.088686,72.867919,11,18,24,20,78,300.0,4,4,1,1012,5,0,0,0,0,0,0,0,7,-3,2,0,1,20,0,0,0,4,0,0,1,1,20240104,0
30,37,1,4,0,19.088686,72.867919,11,18,24,21,83,10.0,5,5,1,1012,5,0,0,0,0,0,0,0,7,1,5,0,1,-290,0,0,0,3,0,0,1,1,20240104,1
0,38,1,4,0,19.088686,72.867919,11,19,23,21,89,10.0,4,4,1,1012,5,0,0,0,0,0,0,0,7,1,4,0,-1,0,0,0,0,2,-1,0,0,1,20240104,1
30,39,1,4,0,19.088686,72.867919,11,19,23,20,83,80.0,4,4,1,1012,5,0,0,0,0,0,0,0,7,4,1,0,0,70,0,0,0,3,0,0,0,1,20240104,1
0,40,1,4,0,19.088686,72.867919,11,20,23,20,83,120.0,5,5,1,1012,5,0,0,0,0,0,0,0,7,4,-2,0,1,40,0,0,0,3,0,0,0,1,20240104,1
30,41,1,4,0,19.088686,72.867919,11,20,23,19,78,60.0,1,5,1,1012,5,0,0,0,0,0,0,0,7,1,1,4,-4,-60,0,0,0,4,0,0,0,1,20240104,1
0,42,1,4,0,19.088686,72.867919,11,21,23,20,83,60.0,6,6,1,1011,5,0,0,0,0,0,0,0,7,5,3,0,5,0,0,0,0,3,0,-1,0,1,20240104,1
30,43,1,4,0,19.088686,72.867919,11,21,23,20,83,30.0,4,4,1,1011,5,0,0,0,0,0,0,0,7,2,3,0,-2,-30,0,0,0,3,0,0,0,1,20240104,1
0,44,1,4,0,19.088686,72.867919,11,22,23,20,83,360.0,4,4,1,1011,5,0,0,0,0,0,0,0,7,0,4,0,0,330,0,0,0,3,0,0,0,1,20240104,1
30,45,1,4,0,19.088686,72.867919,11,22,22,19,83,180.0,1,4,1,1011,5,0,0,0,0,0,0,0,7,0,-1,3,-3,-180,0,0,0,3,-1,0,0,1,20240104,1
0,46,1,4,0,19.088686,72.867919,11,23,22,20,88,0.0,0,4,1,1011,5,0,0,0,0,0,0,0,7,0,0,4,-1,-180,0,0,0,2,0,0,0,1,20240104,1
30,47,1,4,0,19.088686,72.867919,11,23,23,20,83,0.0,0,4,1,1011,5,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,3,1,0,0,1,20240104,1
0,0,1,5,0,19.088686,72.867919,11,0,23,20,83,350.0,3,3,1,1011,5,0,0,0,0,0,0,0,7,-1,3,0,3,350,0,0,0,3,0,0,0,1,20240105,1
30,5,1,5,0,19.088686,72.867919,11,2,22,20,88,90.0,3,3,0,1013,5,0,0,0,0,0,0,0,7,3,0,0,0,-260,0,0,0,2,-1,2,0,1,20240105,1
0,6,1,5,0,19.088686,72.867919,11,3,23,20,83,0.0,0,3,0,1013,5,0,0,0,0,0,0,0,7,0,0,3,-3,-90,0,0,0,3,1,0,0,1,20240105,1
30,7,1,5,0,19.088686,72.867919,11,3,24,20,78,0.0,0,3,0,1014,5,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,4,1,1,0,1,20240105,1
0,8,1,5,0,19.088686,72.867919,11,4,25,20,74,30.0,4,4,1,1014,5,0,0,0,0,0,0,0,7,2,3,0,4,30,0,0,0,5,1,0,0,1,20240105,1
30,9,1,5,0,19.088686,72.867919,11,4,26,18,61,50.0,6,6,1,1014,5,0,0,0,0,0,0,0,5,5,4,0,2,20,0,0,0,8,1,0,0,1,20240105,1
30,9,1,5,0,19.088686,72.867919,11,4,26,18,61,50.0,6,6,1,1014,5,0,0,0,0,0,0,0,5,5,4,0,0,0,0,0,0,8,0,0,0,1,20240105,1
0,10,1,5,0,19.088686,72.867919,11,5,27,19,62,80.0,3,3,1,1014,5,0,0,0,0,0,0,0,5,3,1,0,-3,30,0,0,0,8,1,0,0,1,20240105,1
30,11,1,5,0,19.088686,72.867919,11,5,28,18,55,120.0,4,4,1,1014,5,0,0,0,0,0,0,0,5,3,-2,0,1,40,0,0,0,10,1,0,0,1,20240105,1
0,12,1,5,0,19.088686,72.867919,11,6,29,16,45,340.0,4,4,1,1013,5,0,0,0,0,0,0,0,6,-1,4,0,0,220,0,0,0,13,1,-1,1,1,20240105,1
30,13,1,5,0,19.088686,72.867919,11,6,30,12,33,30.0,3,3,1,1013,5,0,0,0,0,0,0,0,6,1,3,0,-1,-310,0,0,0,18,1,0,1,1,20240105,1
0,14,1,5,0,19.088686,72.867919,11,7,31,9,26,220.0,3,3,1,1012,5,0,0,0,0,0,0,0,6,-2,-2,0,0,190,0,0,0,22,1,-1,1,1,20240105,1
30,15,1,5,0,19.088686,72.867919,11,7,29,20,58,250.0,6,6,1,1012,5,0,0,0,0,0,0,0,6,-6,-2,0,3,30,0,0,0,9,-2,0,1,1,20240105,1
0,16,1,5,0,19.088686,72.867919,11,8,29,19,55,260.0,5,5,1,1011,5,0,0,0,0,0,0,0,6,-5,-1,0,-1,10,0,0,0,10,0,-1,1,1,20240105,1
30,17,1,5,0,19.088686,72.867919,11,8,29,19,55,260.0,6,6,1,1011,5,0,0,0,0,0,0,0,6,-6,-1,0,1,0,0,0,0,10,0,0,1,1,20240105,1
0,18,1,5,0,19.088686,72.867919,11,9,29,18,51,270.0,7,7,1,1010,5,0,0,0,0,0,0,0,6,-7,0,0,1,10,0,0,0,11,0,-1,1,1,20240105,1
30,19,1,5,0,19.088686,72.867919,11,9,29,18,51,260.0,8,8,1,1010,5,0,0,0,0,0,0,0,6,-8,-1,0,1,-10,0,0,0,11,0,0,1,1,20240105,1
0,20,1,5,0,19.088686,72.867919,11,10,29,17,48,280.0,5,5,1,1010,5,0,0,0,0,0,0,0,6,-5,1,0,-3,20,0,0,0,12,0,0,1,1,20240105,1
30,21,1,5,0,19.088686,72.867919,11,10,29,17,48,290.0,6,6,1,1010,5,0,0,0,0,0,0,0,6,-6,2,0,1,10,0,0,0,12,0,0,1,1,20240105,1
0,22,1,5,0,19.088686,72.867919,11,11,29,19,55,290.0,8,8,1,1010,5,0,0,0,0,0,0,0,6,-8,3,0,2,0,0,0,0,10,0,0,1,1,20240105,1
30,23,1,5,0,19.088686,72.867919,11,11,29,19,55,300.0,7,7,1,1010,5,0,0,0,0,0,0,0,6,-6,4,0,-1,10,0,0,0,10,0,0,1,1,20240105,1
0,24,1,5,0,19.088686,72.867919,11,12,28,19,58,310.0,6,6,1,1010,5,0,0,0,0,0,0,0,5,-5,4,0,-1,10,0,0,0,9,-1,0,1,1,20240105,1
30,25,1,5,0,19.088686,72.867919,11,12,27,20,66,300.0,6,6,1,1011,5,0,0,0,0,0,0,0,5,-5,3,0,0,-10,0,0,0,7,-1,1,1,1,20240105,1
0,26,1,5,0,19.088686,72.867919,11,13,27,20,66,320.0,3,3,1,1011,5,0,0,0,0,0,0,0,5,-2,2,0,-3,20,0,0,0,7,0,0,1,1,20240105,1
30,27,1,5,0,19.088686,72.867919,11,13,27,20,66,310.0,5,5,1,1012,5,0,0,0,0,0,0,0,5,-4,3,0,2,-10,0,0,0,7,0,1,1,1,20240105,1
0,28,1,5,0,19.088686,72.867919,11,14,27,21,70,320.0,4,4,1,1012,5,0,0,0,0,0,0,0,5,-3,3,0,-1,10,0,0,0,6,0,0,1,1,20240105,1
30,29,1,5,0,19.088686,72.867919,11,14,26,21,74,300.0,3,3,1,1013,5,0,0,0,0,0,0,0,5,-3,2,0,-1,-20,0,0,0,5,-1,1,1,1,20240105,0
0,30,1,5,0,19.088686,72.867919,11,15,26,22,79,310.0,4,4,1,1013,5,0,0,0,0,0,0,0,7,-3,3,0,1,10,0,0,0,4,0,0,1,1,20240105,0
30,31,1,5,0,19.088686,72.867919,11,15,26,21,74,360.0,7,7,1,1013,5,0,0,0,0,0,0,0,5,0,7,0,3,50,0,0,0,5,0,0,1,1,20240105,1
0,32,1,5,0,19.088686,72.867919,11,16,25,21,78,350.0,4,4,1,1013,5,0,0,0,0,0,0,0,5,-1,4,0,-3,-10,0,0,0,4,-1,0,1,1,20240105,0
30,33,1,5,0,19.088686,72.867919,11,16,25,21,78,30.0,4,4,1,1013,5,0,0,0,0,0,0,0,5,2,3,0,0,-320,0,0,0,4,0,0,1,1,20240105,0
0,34,1,5,0,19.088686,72.867919,11,17,25,21,78,330.0,3,3,1,1013,5,0,0,0,0,0,0,0,5,-2,3,0,-1,300,0,0,0,4,0,0,1,1,20240105,1
30,35,1,5,0,19.088686,72.867919,11,17,25,21,78,360.0,4,4,1,1013,5,0,0,0,0,0,0,0,5,0,4,0,1,30,0,0,0,4,0,0,1,1,20240105,1
0,36,1,5,0,19.088686,72.867919,11,18,25,22,83,360.0,4,4,1,1013,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,3,0,0,1,1,20240105,1
30,37,1,5,0,19.088686,72.867919,11,18,25,21,78,60.0,6,6,1,1013,5,0,0,0,0,0,0,0,5,5,3,0,2,-300,0,0,0,4,0,0,1,1,20240105,0
0,38,1,5,0,19.088686,72.867919,11,19,25,21,78,190.0,4,4,1,1013,5,0,0,0,0,0,0,0,5,-1,-4,0,-2,130,0,0,0,4,0,0,0,1,20240105,1
30,39,1,5,0,19.088686,72.867919,11,19,26,21,74,60.0,8,8,1,1013,5,0,0,0,0,0,0,0,5,7,4,0,4,-130,0,0,0,5,1,0,0,1,20240105,0
0,40,1,5,0,19.088686,72.867919,11,20,24,21,83,30.0,6,6,1,1012,5,0,0,0,0,0,0,0,5,3,5,0,-2,-30,0,0,0,3,-2,-1,0,1,20240105,1
30,41,1,5,0,19.088686,72.867919,11,20,23,21,89,30.0,4,4,1,1012,5,0,0,0,0,0,0,0,5,2,3,0,-2,0,0,0,0,2,-1,0,0,1,20240105,1
0,42,1,5,0,19.088686,72.867919,11,21,23,20,83,30.0,4,4,1,1012,5,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,3,0,0,0,1,20240105,1
30,43,1,5,0,19.088686,72.867919,11,21,23,20,83,350.0,4,4,1,1012,5,0,0,0,0,0,0,0,5,-1,4,0,0,320,0,0,0,3,0,0,0,1,20240105,1
0,44,1,5,0,19.088686,72.867919,11,22,23,20,83,350.0,3,3,1,1011,5,0,0,0,0,0,0,0,7,-1,3,0,-1,0,0,0,0,3,0,-1,0,1,20240105,1
30,45,1,5,0,19.088686,72.867919,11,22,23,19,78,110.0,4,4,1,1011,5,0,0,0,0,0,0,0,7,4,-1,0,1,-240,0,0,0,4,0,0,0,1,20240105,0
0,46,1,5,0,19.088686,72.867919,11,23,22,18,78,0.0,0,4,1,1011,5,0,0,0,0,0,0,0,7,0,0,4,-4,-110,0,0,0,4,-1,0,0,1,20240105,1
30,47,1,5,0,19.088686,72.867919,11,23,23,18,73,0.0,0,4,1,1011,5,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,5,1,0,0,1,20240105,1
0,0,1,6,0,19.088686,72.867919,11,0,22,17,73,105.0,0,4,1,1011,5,0,0,0,0,0,0,0,5,0,0,4,0,105,0,0,0,5,-1,0,0,1,20240106,1
30,1,1,6,0,19.088686,72.867919,11,0,22,17,73,210.0,3,3,1,1012,5,0,0,0,0,0,0,0,5,-2,-3,0,3,105,0,0,0,5,0,1,0,1,20240106,1
0,2,1,6,0,19.088686,72.867919,11,1,23,16,65,110.0,3,3,1,1012,5,0,0,0,0,0,0,0,5,3,-1,0,0,-100,0,0,0,7,1,0,0,1,20240106,1
30,3,1,6,0,19.088686,72.867919,11,1,23,16,65,190.0,3,3,1,1012,5,0,0,0,0,0,0,0,5,-1,-3,0,0,80,0,0,0,7,0,0,0,1,20240106,1
0,4,1,6,0,19.088686,72.867919,11,2,23,15,61,40.0,1,3,1,1012,5,0,0,0,0,0,0,0,5,1,1,2,-2,-150,0,0,0,8,0,0,0,1,20240106,1
30,5,1,6,0,19.088686,72.867919,11,2,24,15,57,80.0,4,4,1,1013,5,0,0,0,0,0,0,0,5,4,1,0,3,40,0,0,0,9,1,1,0,1,20240106,1
0,6,1,6,0,19.088686,72.867919,11,3,25,15,54,40.0,5,5,1,1013,5,0,0,0,0,0,0,0,5,3,4,0,1,-40,0,0,0,10,1,0,0,1,20240106,1
30,7,1,6,0,19.088686,72.867919,11,3,26,15,51,50.0,5,5,1,1014,5,0,0,0,0,0,0,0,6,4,3,0,0,10,0,0,0,11,1,1,0,1,20240106,1
0,8,1,6,0,19.088686,72.867919,11,4,26,15,51,40.0,6,6,1,1014,5,0,0,0,0,0,0,0,6,4,5,0,1,-10,0,0,0,11,0,0,0,1,20240106,1
30,9,1,6,0,19.088686,72.867919,11,4,28,15,45,50.0,8,8,1,1014,1,0,0,0,10000,0,0,0,6,6,5,0,2,10,0,0,1,13,2,0,0,1,20240106,0
0,10,1,6,0,19.088686,72.867919,11,5,27,15,48,40.0,9,9,1,1014,5,0,0,0,0,0,0,0,6,6,7,0,1,-10,0,0,0,12,-1,0,0,1,20240106,1
30,11,1,6,0,19.088686,72.867919,11,5,29,15,43,30.0,5,5,1,1014,5,0,0,0,0,0,0,0,6,2,4,0,-4,-10,0,0,0,14,2,0,0,1,20240106,1
0,12,1,6,0,19.088686,72.867919,11,6,29,15,43,30.0,6,6,1,1013,5,0,0,0,0,0,0,0,6,3,5,0,1,0,0,0,0,14,0,-1,1,1,20240106,1
30,13,1,6,0,19.088686,72.867919,11,6,30,15,40,360.0,6,6,1,1013,5,0,0,0,0,0,0,0,6,0,6,0,0,330,0,0,0,15,1,0,1,1,20240106,1
0,14,1,6,0,19.088686,72.867919,11,7,30,15,40,20.0,4,4,1,1012,5,0,0,0,0,0,0,0,6,1,4,0,-2,-340,0,0,0,15,0,-1,1,1,20240106,1
30,15,1,6,0,19.088686,72.867919,11,7,31,12,31,40.0,3,3,1,1011,5,0,0,0,0,0,0,0,6,2,2,0,-1,20,0,0,0,19,1,-1,1,1,20240106,1
0,16,1,6,0,19.088686,72.867919,11,8,30,19,52,250.0,11,11,1,1011,5,0,0,0,0,0,0,0,6,-10,-4,0,8,210,0,0,0,11,-1,0,1,1,20240106,1
30,17,1,6,0,19.088686,72.867919,11,8,30,19,52,250.0,11,11,1,1010,5,0,0,0,0,0,0,0,6,-10,-4,0,0,0,0,0,0,11,0,-1,1,1,20240106,1
0,18,1,6,0,19.088686,72.867919,11,9,31,18,46,300.0,9,9,1,1010,5,0,0,0,0,0,0,0,6,-8,5,0,-2,50,0,0,0,13,1,0,1,1,20240106,1
30,19,1,6,0,19.088686,72.867919,11,9,31,16,40,310.0,8,8,1,1010,5,0,0,0,0,0,0,0,6,-6,5,0,-1,10,0,0,0,15,0,0,1,1,20240106,1
0,20,1,6,0,19.088686,72.867919,11,10,30,17,46,310.0,10,10,1,1010,5,0,0,0,0,0,0,0,6,-8,6,0,2,0,0,0,0,13,-1,0,1,1,20240106,1
30,21,1,6,0,19.088686,72.867919,11,10,30,17,46,290.0,10,10,1,1010,5,0,0,0,0,0,0,0,6,-9,3,0,0,-20,0,0,0,13,0,0,1,1,20240106,1
0,22,1,6,0,19.088686,72.867919,11,11,30,18,49,310.0,10,10,1,1010,5,0,0,0,0,0,0,0,6,-8,6,0,0,20,0,0,0,12,0,0,1,1,20240106,1
30,23,1,6,0,19.088686,72.867919,11,11,29,18,51,330.0,9,9,1,1010,5,0,0,0,0,0,0,0,6,-5,8,0,-1,20,0,0,0,11,-1,0,1,1,20240106,1
0,24,1,6,0,19.088686,72.867919,11,12,28,18,55,320.0,6,6,1,1011,5,0,0,0,0,0,0,0,6,-4,5,0,-3,-10,0,0,0,10,-1,1,1,1,20240106,1
30,25,1,6,0,19.088686,72.867919,11,12,28,17,51,310.0,6,6,1,1011,5,0,0,0,0,0,0,0,6,-5,4,0,0,-10,0,0,0,11,0,0,1,1,20240106,1
0,26,1,6,0,19.088686,72.867919,11,13,28,17,51,310.0,3,3,1,1011,5,0,0,0,0,0,0,0,6,-2,2,0,-3,0,0,0,0,11,0,0,1,1,20240106,1
30,27,1,6,0,19.088686,72.867919,11,13,28,17,51,350.0,3,3,1,1012,5,0,0,0,0,0,0,0,6,-1,3,0,0,40,0,0,0,11,0,1,1,1,20240106,1
0,28,1,6,0,19.088686,72.867919,11,14,27,17,54,280.0,3,3,1,1012,5,0,0,0,0,0,0,0,6,-3,1,0,0,-70,0,0,0,10,-1,0,1,1,20240106,1
30,29,1,6,0,19.088686,72.867919,11,14,28,18,55,310.0,5,5,1,1012,5,0,0,0,0,0,0,0,6,-4,3,0,2,30,0,0,0,10,1,0,1,1,20240106,1
0,30,1,6,0,19.088686,72.867919,11,15,27,19,62,330.0,3,3,1,1013,5,0,0,0,0,0,0,0,5,-2,3,0,-2,20,0,0,0,8,-1,1,1,1,20240106,1
30,31,1,6,0,19.088686,72.867919,11,15,26,20,70,230.0,1,3,1,1013,5,0,0,0,0,0,0,0,5,-1,-1,2,-2,-100,0,0,0,6,-1,0,1,1,20240106,1
0,32,1,6,0,19.088686,72.867919,11,16,27,20,66,30.0,3,3,1,1013,5,0,0,0,0,0,0,0,5,1,3,0,2,-200,0,0,0,7,1,0,1,1,20240106,1
30,33,1,6,0,19.088686,72.867919,11,16,26,20,70,30.0,4,4,1,1013,5,0,0,0,0,0,0,0,5,2,3,0,1,0,0,0,0,6,-1,0,1,1,20240106,1
0,34,1,6,0,19.088686,72.867919,11,17,26,20,70,330.0,5,5,1,1013,5,0,0,0,0,0,0,0,5,-3,4,0,1,300,0,0,0,6,0,0,1,1,20240106,1
30,35,1,6,0,19.088686,72.867919,11,17,26,20,70,10.0,3,3,1,1013,5,0,0,0,0,0,0,0,5,1,3,0,-2,-320,0,0,0,6,0,0,1,1,20240106,1
0,36,1,6,0,19.088686,72.867919,11,18,25,20,74,30.0,4,4,1,1013,5,0,0,0,0,0,0,0,5,2,3,0,1,20,0,0,0,5,-1,0,1,1,20240106,0
30,37,1,6,0,19.088686,72.867919,11,18,25,20,74,340.0,4,4,1,1012,5,0,0,0,0,0,0,0,5,-1,4,0,0,310,0,0,0,5,0,-1,1,1,20240106,1
0,38,1,6,0,19.088686,72.867919,11,19,25,20,74,90.0,3,3,1,1012,5,0,0,0,0,0,0,0,5,3,0,0,-1,-250,0,0,0,5,0,0,0,1,20240106,0
30,39,1,6,0,19.088686,72.867919,11,19,25,20,74,45.0,1,3,1,1012,5,0,0,0,0,0,0,0,5,1,1,2,-2,-45,0,0,0,5,0,0,0,1,20240106,1
0,40,1,6,0,19.088686,72.867919,11,20,25,20,74,210.0,5,5,1,1012,5,0,0,0,0,0,0,0,5,-3,-4,0,4,165,0,0,0,5,0,0,0,1,20240106,1
30,41,1,6,0,19.088686,72.867919,11,20,24,20,78,220.0,5,5,1,1012,5,0,0,0,0,0,0,0,5,-3,-4,0,0,10,0,0,0,4,-1,0,0,1,20240106,0
0,42,1,6,0,19.088686,72.867919,11,21,24,20,78,210.0,4,4,1,1012,5,0,0,0,0,0,0,0,5,-2,-3,0,-1,-10,0,0,0,4,0,0,0,1,20240106,0
30,43,1,6,0,19.088686,72.867919,11,21,25,20,74,250.0,3,3,1,1011,5,0,0,0,0,0,0,0,5,-3,-1,0,-1,40,0,0,0,5,1,-1,0,1,20240106,1
0,44,1,6,0,19.088686,72.867919,11,22,25,20,74,350.0,3,3,1,1011,5,0,0,0,0,0,0,0,5,-1,3,0,0,100,0,0,0,5,0,0,0,1,20240106,1
30,45,1,6,0,19.088686,72.867919,11,22,24,21,83,30.0,3,3,1,1011,5,0,0,0,0,0,0,0,7,1,3,0,0,-320,0,0,0,3,-1,0,0,1,20240106,1
0,46,1,6,0,19.088686,72.867919,11,23,24,20,78,80.0,4,4,1,1011,5,0,0,0,0,0,0,0,7,4,1,0,1,50,0,0,0,4,0,0,0,1,20240106,1
30,47,1,6,0,19.088686,72.867919,11,23,25,19,69,180.0,4,4,1,1011,5,0,0,0,0,0,0,0,5,0,-4,0,0,100,0,0,0,6,1,0,0,1,20240106,1
0,0,1,7,0,19.088686,72.867919,11,0,25,19,69,70.0,0,4,1,1011,5,0,0,0,0,0,0,0,5,0,0,4,-4,-110,0,0,0,6,0,0,0,1,20240107,1
30,1,1,7,0,19.088686,72.867919,11,0,25,19,69,140.0,3,3,1,1012,5,0,0,0,0,0,0,0,5,2,-2,0,3,70,0,0,0,6,0,1,0,1,20240107,1
0,2,1,7,0,19.088686,72.867919,11,1,25,19,69,150.0,4,4,1,1012,5,0,0,0,0,0,0,0,5,2,-3,0,1,10,0,0,0,6,0,0,0,1,20240107,1
30,3,1,7,0,19.088686,72.867919,11,1,24,19,74,75.0,1,4,1,1012,5,0,0,0,0,0,0,0,5,1,0,3,-3,-75,0,0,0,5,-1,0,0,1,20240107,1
0,4,1,7,0,19.088686,72.867919,11,2,25,19,69,100.0,4,4,1,1013,1,0,0,0,10000,0,0,0,5,4,-1,0,3,25,0,0,1,6,1,1,0,1,20240107,1
